Longitude,Latitude,fid,CEC,Elevation,Slope,Aspect,Curvature,TWI,TPI,SR_L,NR_L,Treatment,NDVI_20170407,NDVI_20170507,NDVI_20170611,NDVI_20170701,NDVI_20170717,NDVI_20170819,NDVI_20170901,NDVI_20170916,NDVI_20170929,Yield
416957,4655217,17834,28.40175544,870.6515028,0.098601915,3.661762238,0.017278312,5.852503777,-0.066591501,D,A,DA,0.202684101,0.146568559,0.342173728,0.807310303,0.859982082,0.85011398,0.805711923,0.588047745,0.387748132,16921.24286
417086,4655217,17877,17.54704687,872.3051554,0.080821149,2.222536802,-0.017841049,5.109572887,0.113466993,D,D,DD,0.176730576,0.162098623,0.325368517,0.808118021,0.860079991,0.846962509,0.810307357,0.592790586,0.381300479,15240.01885
417038,4655217,17861,20.93138885,872.0736966,0.086668606,4.22045215,0.018441822,5.37372907,0.059772395,C,A,CA,0.204945835,0.138152184,0.291267256,0.778785397,0.858135671,0.851633039,0.807538153,0.595988777,0.380605093,14677.93032
417122,4655217,17889,16.32427809,869.1762424,0.094537213,1.88019526,-0.025859922,5.99805212,-0.032307714,D,D,DD,0.205793839,0.156273995,0.33319476,0.799869997,0.861046852,0.832388676,0.799110313,0.506495517,0.339216159,15030.54589
416504,4655220,17426,23.75826539,874.6242065,0.028127449,4.479745918,0.002995841,6.986718125,-0.033009115,C,C,CC,0.200407337,0.181741368,0.331127173,0.798621248,0.856376291,0.845539598,0.817727226,0.606047868,0.402132817,13539.50398
416621,4655220,17465,34.27747006,871.0320774,0.044549872,0.570480218,-0.010202841,9.951320648,-0.051681511,A,C,AC,0.177067847,0.173084502,0.371871476,0.824410527,0.858871952,0.842266032,0.809775518,0.612216257,0.384943435,15922.15644
416591,4655220,17455,31.35170364,872.08353,0.054346168,1.425684571,-0.012897246,6.199812253,-0.001307454,A,C,AC,0.202958366,0.156566504,0.366259108,0.817468035,0.848698284,0.845657257,0.81381707,0.644654776,0.440582718,16968.6819
416705,4655220,17493,30.68468624,870.5638156,0.07079169,5.728109678,0.012089603,7.117483139,0.011274577,B,B,BB,0.205259769,0.171537438,0.309594739,0.78643185,0.865173336,0.846307301,0.812465512,0.629905925,0.410329879,16381.90333
416798,4655220,17524,31.25187302,869.6895481,0.032338332,2.371078491,-0.004599799,6.83328904,0.032562815,C,D,CD,0.192809799,0.151737597,0.321864709,0.787012002,0.864993466,0.84010735,0.808244866,0.574221916,0.379074959,16252.76756
416924,4655220,17566,32.27112495,869.6087104,0.067420942,3.849298742,0.017666606,6.716473791,-0.104408228,D,A,DA,0.213342509,0.1822526,0.389851109,0.820771563,0.862252728,0.849800455,0.805533432,0.600880576,0.37463976,16194.335
416840,4655220,17538,34.09318585,868.6301948,0.018280313,1.598642151,-0.005514577,11.57425467,-0.131274901,C,D,CD,0.168750791,0.156740344,0.361060534,0.810742509,0.855022967,0.842422099,0.807583528,0.539412231,0.347198616,15240.29736
417020,4655220,17598,21.69863256,871.1861776,0.061611394,3.700615009,0.002331127,8.153352102,-0.165002053,C,A,CA,0.217790893,0.158623624,0.277905402,0.716654399,0.862847403,0.847199045,0.80890404,0.642797948,0.442300565,15461.32721
417101,4655220,17625,17.4752032,871.2442288,0.098885973,1.9879299,-0.024700512,5.378055573,0.080563443,D,B,DB,0.204848726,0.149022826,0.336870273,0.797390731,0.859253366,0.847528486,0.800293031,0.570973642,0.340121472,15829.30261
417059,4655220,17611,19.14680375,873.4690009,0.037072853,3.27275051,0.003084422,5.453433355,0.105266099,D,C,DC,0.203022499,0.165221173,0.321940774,0.800104359,0.85776295,0.850355091,0.810143071,0.616034478,0.39066198,16305.68149
417188,4655220,17654,15.77059354,867.0494995,0.016104434,4.930220604,0.005650668,11.68331252,-0.130020312,C,C,CC,0.168872808,0.176456793,0.352144964,0.789473219,0.83919077,0.837309852,0.799747399,0.591731588,0.387158762,15926.5192
417137,4655220,17637,15.51961719,868.2357856,0.075377377,1.994387031,-0.020069382,6.822892348,-0.053392774,C,C,CC,0.201702769,0.157559546,0.344597332,0.803544828,0.85762003,0.839910373,0.791969369,0.547995396,0.352740653,16306.18664
416468,4655211,18185,18.94433467,875.2040677,0.021829594,1.928294977,-0.005084926,7.159294446,-0.01714489,C,C,CC,0.204722509,0.143896239,0.290309888,0.725437679,0.83214895,0.82317025,0.789903174,0.562477334,0.381526087,13576.12315
416621,4655211,18236,33.26445219,871.3825209,0.060243715,0.214512095,-0.007550049,6.89336586,-0.021140235,A,C,AC,0.17287797,0.162382456,0.379734694,0.818318449,0.861572595,0.843598453,0.808299055,0.616349484,0.403144764,16901.18074
416543,4655211,18210,27.64356889,875.0025228,0.010020809,1.785129547,-0.004912701,6.608175755,0.051374123,A,C,AC,0.203142885,0.164283007,0.322696191,0.804466297,0.852144053,0.837341219,0.80657068,0.621856722,0.416757258,16575.79225
416687,4655211,18258,31.32974879,870.8432956,0.091245621,6.252255917,0.004335014,6.456959248,-0.056233205,B,B,BB,0.208838272,0.194605983,0.298014726,0.761959086,0.867655984,0.849735544,0.793955349,0.608792032,0.39310872,13912.73115
416675,4655211,18254,32.14210701,870.9345907,0.100099392,0.007320512,0.002040665,6.110850811,-0.028138867,B,B,BB,0.210412913,0.17218716,0.313787547,0.779190714,0.863085647,0.837980691,0.812758127,0.604681912,0.394548578,15695.70952
416822,4655211,18303,32.74440893,868.9447021,0.027082192,1.398358941,-0.009742999,12.49451351,-0.124959081,C,D,CD,0.178093497,0.156186025,0.327802329,0.801915834,0.865220273,0.845822132,0.80418246,0.536540307,0.322392356,15839.20731
416738,4655211,18275,28.17066193,871.8786621,0.035188526,0.304072678,-0.002311546,6.195225557,0.062089096,B,C,BC,0.207005636,0.162207324,0.333638185,0.782461156,0.852942036,0.842179311,0.801105451,0.600641012,0.386092908,15473.63896
416918,4655211,18335,33.60322613,869.4173516,0.028247834,4.037226518,0.010988633,7.49414142,-0.071436981,D,A,DA,0.186834905,0.160301951,0.418921371,0.829889952,0.865650869,0.842703655,0.801749536,0.537133924,0.342197277,15751.91801
416864,4655211,18317,34.34869766,868.8010864,0.026974089,5.153228919,0.005771104,13.39256541,-0.042556544,C,D,CD,0.172865089,0.146176454,0.340371509,0.81108345,0.858213287,0.834763428,0.789958557,0.492058217,0.335063715,15552.54479
416984,4655211,18357,25.48136563,870.875963,0.093999488,3.135711114,-0.001779248,5.743528366,0.028755339,C,A,CA,0.190583126,0.139924223,0.322479684,0.796522391,0.856364751,0.840549917,0.802758931,0.562699938,0.359367162,15013.34361
417074,4655211,18387,17.17583338,872.5785455,0.071771624,2.658945084,-0.007879009,5.033337275,0.17423135,D,D,DD,0.176862928,0.139573471,0.317924523,0.800883417,0.856924595,0.845633301,0.798762861,0.543351682,0.365001455,15542.98812
417188,4655211,18425,15.55190733,867.2698025,0.021154745,1.679291971,0.00596916,10.31698481,-0.113145639,C,C,CC,0.18920363,0.15198006,0.344505647,0.796706681,0.83919314,0.83359487,0.798228992,0.600996321,0.381175843,16188.30285
417158,4655211,18415,14.83553855,867.5112101,0.015381162,0.967531731,-0.010131903,13.91561476,-0.090562758,C,C,CC,0.213042299,0.163463539,0.360465071,0.804376778,0.845720836,0.821574307,0.762319443,0.487518133,0.339529201,13183.80566
416468,4655214,17928,18.63829952,875.2404514,0.019638531,1.913597849,-0.0048978,7.113244904,-0.015814334,C,C,CC,0.214375074,0.148198017,0.290193287,0.721492138,0.834276865,0.827283376,0.78425807,0.561131826,0.379894156,13708.50452
416618,4655214,17978,33.43198225,871.3186713,0.051055194,0.290883429,-0.008119021,8.39298439,-0.038685395,A,C,AC,0.179724652,0.169318899,0.382102198,0.817631414,0.862438584,0.843882313,0.810416832,0.611641183,0.389517541,16855.92958
416558,4655214,17958,27.9223086,874.360928,0.047347864,1.407890187,-0.013981521,5.655989117,0.1056556,A,C,AC,0.198789696,0.144156065,0.319982358,0.801728843,0.855060749,0.850417886,0.80472675,0.623403132,0.399137838,15956.98157
416666,4655214,17994,33.16142951,870.5523546,0.098515178,6.229047457,0.000525026,5.935382207,0.008472982,B,B,BB,0.201780558,0.176416217,0.330930161,0.790779086,0.868893571,0.840606317,0.811421981,0.619397724,0.406554624,16472.77345
416813,4655214,18043,32.06067954,869.1184828,0.029450982,1.846686231,-0.009431119,10.15984249,-0.107547746,C,D,CD,0.192167507,0.170403858,0.325389017,0.78807082,0.861700872,0.839065667,0.802220885,0.538224739,0.359464021,15376.35225
416768,4655214,18028,28.9059319,870.4458211,0.05567631,1.113134132,-0.010832466,7.168235567,-0.091988488,B,C,BC,0.211800216,0.173905744,0.315777431,0.799247662,0.861071961,0.840615861,0.81482766,0.633692409,0.443196763,16836.00912
416879,4655214,18065,34.07163747,869.1547512,0.014190115,5.488525444,0.004319498,6.416707092,0.046776215,D,A,DA,0.189647875,0.176031954,0.346862269,0.817295036,0.864706556,0.84073052,0.784301308,0.464548944,0.333263246,13646.15885
416999,4655214,18105,23.47663604,871.0550673,0.086960061,2.999151442,-0.007750671,5.944956726,-0.021920117,C,A,CA,0.200818415,0.161856033,0.30877514,0.772727345,0.859213407,0.849326098,0.807343648,0.611028057,0.395419887,15494.57029
416957,4655214,18091,28.89794858,870.3676419,0.0968561,3.601165295,0.016214142,5.854084969,-0.03397425,D,A,DA,0.211658072,0.150168834,0.345645655,0.807736144,0.862323487,0.847277697,0.807527156,0.588500095,0.388222385,16913.83778
417068,4655214,18128,17.91806073,873.1249932,0.056927394,3.011111842,-0.002666247,5.277904775,0.147981894,D,D,DD,0.186920024,0.142581372,0.320160214,0.81016962,0.855090905,0.8490747,0.801610197,0.585821398,0.371953367,15976.87278
417038,4655214,18118,21.08155314,871.9649523,0.09161225,4.135515054,0.018785298,5.246688737,0.093926282,C,A,CA,0.196724861,0.140233216,0.297693223,0.784811123,0.862433773,0.851227721,0.806218124,0.580616547,0.369915482,14677.93032
417179,4655214,18165,15.19898669,867.0869887,0.023937035,0.65199305,-0.001506276,9.989151849,-0.074815754,C,C,CC,0.1723401,0.171438544,0.353656917,0.759036745,0.825462066,0.826098195,0.781940045,0.561354219,0.347864633,15273.8345
417119,4655214,18145,16.30812836,869.3436754,0.096172897,1.909603781,-0.025950815,5.916897191,-0.007551454,D,D,DD,0.189692892,0.148449814,0.328719817,0.796312611,0.862118533,0.836962647,0.793009142,0.510453188,0.346508737,15007.32372
416492,4655229,16651,20.6798829,874.6695828,0.042199186,1.776800116,-0.005129965,6.684749126,-0.066367154,C,C,CC,0.208317942,0.172546562,0.341894975,0.777027328,0.849975013,0.834861099,0.807008614,0.625058394,0.412066328,15852.08755
416642,4655229,16701,36.08472527,869.892863,0.059161135,0.587913613,-0.009745685,8.187992732,-0.018804297,C,C,CC,0.178136837,0.156658349,0.365906262,0.815769476,0.865203168,0.848527897,0.811840057,0.603790624,0.379456398,15689.495
416600,4655229,16687,32.86285146,871.426039,0.045723231,1.075111449,-0.0096137,5.949986299,0.043786621,A,B,AB,0.204297208,0.149947902,0.368934227,0.81515051,0.853988787,0.848012708,0.802190972,0.625936936,0.4176945,16103.39333
416684,4655229,16715,33.319305,869.3398031,0.089663027,6.103084246,0.00174619,7.057313336,-0.066696071,C,C,CC,0.191112193,0.183834114,0.314351358,0.788949927,0.86631589,0.848574666,0.819691946,0.629785796,0.429334561,17081.11963
416840,4655229,16767,33.97097609,868.5895182,0.038439741,2.544888973,-0.005757987,11.81684526,-0.099791338,A,D,AD,0.190096216,0.148833655,0.369141737,0.811184492,0.8528843,0.843580095,0.807055372,0.585509964,0.383706218,15998.25019
416765,4655229,16742,29.19450569,870.4591878,0.042234668,1.404460271,-0.007078842,6.497240861,-0.019005404,B,D,BD,0.201513087,0.17934887,0.352225277,0.812436343,0.862727175,0.845641168,0.810571054,0.638606737,0.434184205,17422.11908
416879,4655229,16780,34.2640987,868.9507785,0.017434375,4.763649305,0.003892245,12.90966935,-0.037993316,B,A,BA,0.169371734,0.159214948,0.37553198,0.80326293,0.856849784,0.845494739,0.8099027,0.539763452,0.338038636,14334.01596
417029,4655229,16830,20.33592563,872.0355496,0.064348468,4.296994527,0.009123388,6.119205475,-0.007822156,A,D,AD,0.222965237,0.158391778,0.270935994,0.757538587,0.854253317,0.84344719,0.810844194,0.66812573,0.481775089,16517.77864
416981,4655229,16814,22.88218668,872.6790636,0.1207534,3.117992798,-0.004820473,5.06085825,0.119079431,A,D,AD,0.182465596,0.141315982,0.314028727,0.774449949,0.856342796,0.840891827,0.799715669,0.580439071,0.365499087,14799.78186
417098,4655229,16853,18.36095683,871.8829888,0.085684318,1.737524682,-0.022560823,5.256817818,0.117189191,D,A,DA,0.209140649,0.15334781,0.33190455,0.797537208,0.8598907,0.849711779,0.791674797,0.553631839,0.355304437,15108.705
417212,4655229,16891,16.48092524,868.421936,0.222033411,4.673043569,0.039255475,4.422602812,-0.193874742,C,C,CC,0.233059505,0.19121889,0.414322545,0.777539158,0.850793835,0.824314271,0.782950985,0.543381406,0.382994747,14987.78089
417134,4655229,16865,15.70376311,868.630344,0.078083067,1.918542756,-0.02114423,6.756510205,-0.021103353,C,B,CB,0.219826622,0.14973583,0.359404656,0.796428991,0.858788276,0.838549934,0.789038101,0.510409335,0.332943775,16470.87514
416552,4655232,16414,27.53679593,873.8406372,0.065516561,0.765218198,-0.016073558,5.919793129,0.051731739,A,A,AA,0.205566647,0.175871198,0.347703451,0.794411095,0.859548315,0.839150612,0.802818256,0.631276571,0.420180491,16642.00265
416474,4655232,16388,18.05843777,875.3501316,0.007026034,1.102956156,-0.000255808,6.725996971,0.035293749,C,C,CC,0.203851136,0.149413628,0.321648164,0.722081682,0.845982954,0.827452678,0.793412703,0.5701243,0.392392587,12589.53343
416600,4655232,16430,33.02706867,871.4273749,0.049717817,0.859635293,-0.009252323,6.073172092,0.029290136,A,A,AA,0.213098251,0.16137103,0.365262612,0.81363065,0.85404848,0.843371078,0.803912926,0.618562043,0.405651677,15350.83108
416747,4655232,16479,28.69222323,871.0363295,0.039145101,0.324856251,-0.000494924,5.895304203,0.052965138,B,D,BD,0.20390757,0.172405105,0.336783202,0.79770478,0.856061082,0.837179266,0.80479515,0.595272275,0.406186743,17100.6583
416675,4655232,16455,34.49523926,869.1700575,0.073920131,0.038650766,-0.003732553,7.317654133,-0.138236135,C,C,CC,0.188624931,0.205756434,0.335059081,0.808508655,0.867346159,0.850733355,0.818144909,0.6468396,0.409950986,16607.44043
416810,4655232,16500,32.32483546,869.6278347,0.034323126,2.130127192,-0.007773485,5.299987316,0.101884574,A,D,AD,0.193245186,0.151262832,0.352135667,0.799538763,0.855187361,0.837007871,0.799912927,0.581518146,0.383052142,16041.50124
416921,4655232,16537,31.71076965,869.9437866,0.089404568,3.967612743,0.023852875,5.69189024,0.078800492,B,A,BA,0.189360251,0.157279193,0.345905832,0.81117638,0.861894632,0.846479452,0.801894509,0.596626762,0.388451528,15805.10164
416876,4655232,16522,34.27581109,868.9451362,0.018106731,4.216399193,0.002922471,11.7099638,0.004711524,A,D,AD,0.16352626,0.153048016,0.36367752,0.804189866,0.847474136,0.844561778,0.802188445,0.550161542,0.347590415,14822.02924
416990,4655232,16560,21.62437503,872.831326,0.096900508,2.736899137,-0.012955707,4.890698433,0.206483305,A,D,AD,0.195910203,0.153780264,0.301169154,0.778694788,0.850316176,0.836251715,0.808576311,0.60010634,0.389041593,16382.17145
416948,4655232,16546,27.41686694,871.5334269,0.125310957,3.738068342,0.022774914,5.400365035,0.069509765,B,A,BA,0.189770729,0.155647627,0.333699196,0.806314597,0.860534264,0.844890155,0.801317379,0.578930254,0.376001277,15708.73241
417062,4655232,16584,19.42607329,873.9595676,0.003731916,4.712388992,0.00214982,6.730659962,0.074138962,D,A,DA,0.189275919,0.158888387,0.327287833,0.801571195,0.854011828,0.845226681,0.80321223,0.558673549,0.370687463,16646.01383
417059,4655232,16583,19.48482026,873.9239434,0.007773878,4.712388992,0.003012743,6.483103752,0.085021384,D,A,DA,0.198819892,0.156939572,0.328893112,0.798797129,0.855557435,0.852954061,0.806206038,0.562737559,0.372325572,16379.93029
417167,4655232,16619,14.85841783,867.2992757,0.035351977,1.747611165,-0.011183192,8.278187752,-0.060570411,C,C,CC,0.188315069,0.169650133,0.359325727,0.802346163,0.84106123,0.8369406,0.784861886,0.50673476,0.343363612,12301.6139
416534,4655223,17179,26.8406478,875.0145399,0.008894817,1.483382583,-0.005057263,6.491971652,0.055869532,C,C,CC,0.214675289,0.173796118,0.348840216,0.80110481,0.857835289,0.843480042,0.806715199,0.600335562,0.39996643,15977.80013
416495,4655223,17166,21.71532228,874.5272285,0.021830216,2.428636312,-0.004322672,9.525876999,-0.158555865,C,C,CC,0.220288202,0.173843102,0.343076385,0.785945259,0.853279591,0.841247783,0.807951721,0.622848626,0.408841865,15793.93253
416600,4655223,17201,32.54514228,871.6548665,0.038975582,1.374710202,-0.010079265,8.370980263,-0.052853517,A,C,AC,0.194284603,0.157568356,0.37128682,0.817553646,0.851326163,0.852363059,0.816313673,0.629368039,0.40829515,16276.27718
416717,4655223,17240,29.71075228,870.9185588,0.065135874,5.586123943,0.013918579,6.113472462,0.112749606,B,C,BC,0.190351485,0.165901869,0.299367884,0.756110542,0.860110098,0.843750792,0.800081425,0.600108596,0.391834017,13799.92948
416711,4655223,17238,30.19791243,870.5550605,0.072335459,5.607563496,0.014046415,6.715528011,0.04706797,B,C,BC,0.207453531,0.162758907,0.307365191,0.774816347,0.862622743,0.851911285,0.806533306,0.617470892,0.418494213,15367.83718
416660,4655223,17221,34.71416389,869.7950643,0.082684673,6.250316143,-0.004729516,6.581263542,-0.070198342,B,B,BB,0.191148269,0.182912533,0.323506839,0.80489227,0.864486897,0.848687674,0.817838641,0.624011164,0.39857928,16147.68547
416771,4655223,17258,29.41989454,870.2319065,0.035775699,1.430980563,-0.006310631,7.892186165,-0.087761424,B,C,BC,0.186363728,0.172130867,0.324630723,0.7972493,0.868131191,0.846871416,0.813691516,0.641690719,0.433423179,17356.90065
416891,4655223,17298,34.03396734,869.2653063,0.004624039,5.849747658,0.004098393,9.040128708,-0.00640293,D,A,DA,0.180638376,0.163877693,0.361456808,0.808223331,0.861768143,0.843618208,0.79258164,0.496953999,0.328824604,13835.42967
417011,4655223,17338,21.46923489,871.4935845,0.075877205,2.770553112,-0.010395332,6.457607746,-0.075298145,A,D,AD,0.208862185,0.154022284,0.293443276,0.741774004,0.860977538,0.844634863,0.813184674,0.676646508,0.470766353,16443.01539
416972,4655223,17325,24.95331679,871.8167386,0.126295343,3.270458698,0.005206434,5.318926334,-0.001655762,B,C,BC,0.176039847,0.148467381,0.317082004,0.801269304,0.85374798,0.84274606,0.808531453,0.574279785,0.366061513,14911.16336
417113,4655223,17372,17.23872291,870.1702813,0.10814105,1.970134735,-0.02524758,5.73692592,-0.020548796,D,A,DA,0.187338925,0.158666989,0.340243977,0.798362385,0.860880972,0.840760026,0.788345467,0.516632174,0.359387304,14304.56337
417074,4655223,17359,18.53375816,873.4059855,0.049416907,2.534119129,-0.007180016,5.065800349,0.148104196,D,A,DA,0.210162576,0.149499799,0.330767144,0.802591496,0.859868601,0.845533012,0.79031065,0.588403258,0.387316201,15134.47891
